"","INSEE","ABS","winner","PCfn"
"14673","37277",44.27,"LFN",36.55
"14674","37278",48.56,"LFN",36.04
"14675","37279",58.68,"LFN",38.83
"14676","37280",33.66,"LFN",31.25
"14677","37281",46.57,"LUD",23.15
"14678","37282",44.31,"LUG",27.12
"14679","38001",52.28,"LFN",39.6
"14680","38002",44.34,"LUG",21.2
"14681","38003",42.7,"LFN",37.99
"14682","38004",52.63,"LFN",28.87
"14683","38005",57.11,"LUG",27.96
"14684","38006",54.7,"LUD",20.87
"14685","38008",55,"LFN",33.33
"14686","38009",52.3,"LFN",33.04
"14687","38010",48.24,"LFN",37
"14688","38011",47.47,"LFN",41.95
"14689","38012",51.8,"LFN",44.29
"14690","38013",52.21,"LFN",28.48
"14691","38014",55.15,"LFN",47.65
"14692","38015",52.75,"LFN",42.51
"14693","38016",37.42,"LFN",40.4
"14694","38017",48.02,"LFN",35.57
"14695","38018",48.61,"LFN",28.57
"14696","38019",57.07,"LFN",35.39
"14697","38020",57.42,"LUD",23.58
"14698","38021",49.64,"LUG",14.87
"14699","38022",55.06,"LFN",42.16
"14700","38023",34.48,"LUD",20
"14701","38025",45.91,"LFN",34.46
"14702","38026",46.13,"LFN",44.88
"14703","38027",38.92,"LUD",26.11
"14704","38028",47.81,"LFN",39.6
"14705","38029",46.01,"LFN",39.9
"14706","38030",51.17,"LFN",30.05
"14707","38031",50,"LUG",22.22
"14708","38032",52.57,"LFN",38.42
"14709","38033",40.32,"LFN",31.56
"14710","38034",49.68,"LFN",30.61
"14711","38035",48.21,"LFN",37.91
"14712","38036",26.51,"LFN",38.46
"14713","38037",48.05,"LFN",35.94
"14714","38038",50.14,"LFN",48.72
"14715","38039",45.32,"LUD",18.65
"14716","38040",62.79,"LUD",17.74
"14717","38041",48.76,"LUD",25
"14718","38042",49.86,"LFN",27.84
"14719","38043",50.18,"LUG",28.36
"14720","38044",42.36,"LFN",36.63
"14721","38045",40.07,"LUD",17.19
"14722","38046",48.68,"LFN",43.08
"14723","38047",34.82,"LUD",27.4
"14724","38048",49.43,"LFN",33.1
"14725","38049",44.53,"LFN",41.79
"14726","38050",44.37,"LFN",55.51
"14727","38051",48.81,"LUD",33.26
"14728","38052",57.87,"LFN",29.42
"14729","38053",57.63,"LUD",27.21
"14730","38054",53.39,"LFN",36.17
"14731","38055",42.96,"LFN",36.28
"14732","38056",30.56,"LUD",20.83
"14733","38057",40.24,"LUD",22.65
"14734","38058",53.4,"LFN",36.75
"14735","38059",42.81,"LUD",29.31
"14736","38060",39.09,"LUD",28.57
"14737","38061",48.26,"LUD",24.06
"14738","38062",37.45,"LFN",26.12
"14739","38063",42.95,"LUD",23.7
"14740","38064",51.52,"LFN",42.37
"14741","38065",46.61,"LUD",28.59
"14742","38066",29.32,"LFN",52.17
"14743","38067",44.5,"LFN",37.48
"14744","38068",44.3,"LUD",20.15
"14745","38069",52.41,"LFN",39.77
"14746","38070",48.95,"LFN",29.87
"14747","38071",50.58,"LFN",36.46
"14748","38072",50.58,"LFN",38.84
"14749","38073",50.51,"LUD",20.83
"14750","38074",39.85,"LUD",25
"14751","38075",43.79,"LUD",27.3
"14752","38076",42.07,"LFN",39.2
"14753","38077",43.71,"LFN",39.78
"14754","38078",49.54,"LUG",18.06
"14755","38080",46.47,"LFN",30.65
"14756","38081",46.26,"LFN",43.38
"14757","38082",50.15,"LFN",31.13
"14758","38083",45.81,"LFN",44.38
"14759","38084",50.45,"LUD",28.79
"14760","38085",63.48,"LFN",45.88
"14761","38086",50.15,"LUD",29.03
"14762","38087",57.51,"LFN",34.82
"14763","38089",56.77,"LFN",36.25
"14764","38090",37.68,"LUD",21.6
"14765","38091",44.44,"LFN",30.63
"14766","38092",43.21,"LFN",40
"14767","38093",47.72,"LFN",29.81
"14768","38094",53.23,"LFN",38.01
"14769","38095",52.02,"LFN",31.79
"14770","38097",58.59,"LFN",43.69
"14771","38098",49.72,"LFN",41.73
"14772","38099",42.81,"LFN",35.14
"14773","38100",55.53,"LUG",25.95
"14774","38101",54.73,"LFN",36.36
"14775","38102",35.73,"LFN",30.24
"14776","38103",37.36,"LUG",26.63
"14777","38104",52.8,"LFN",43.67
"14778","38105",51.81,"LUD",26.85
"14779","38106",41.88,"LFN",33.54
"14780","38107",45.09,"LFN",35.13
"14781","38108",39.17,"LFN",38.03
"14782","38109",44.83,"LFN",32.06
"14783","38110",48.73,"LFN",38.48
"14784","38111",47.7,"LUD",22.1
"14785","38112",44.68,"LUG",23.08
"14786","38113",45.78,"LUD",20
"14787","38114",49.27,"LFN",33.1
"14788","38115",39.49,"LFN",33.11
"14789","38116",54.55,"LFN",41.18
"14790","38117",47.27,"LFN",31.22
"14791","38118",43.84,"LFN",27.96
"14792","38120",50.95,"LUD",21.17
"14793","38121",56.59,"LFN",42.55
"14794","38124",53.41,"LFN",38.27
"14795","38125",39.34,"LUD",19.35
"14796","38126",45.82,"LUD",13.11
"14797","38127",39.74,"LUG",10.64
"14798","38128",40.6,"LUD",26.38
"14799","38129",47.08,"LUD",15.25
"14800","38130",52.13,"LUD",26.82
"14801","38131",45.09,"LUD",28.14
"14802","38132",52.78,"LUD",20.41
"14803","38133",46.28,"LUD",17.59
"14804","38134",50.08,"LFN",33.33
"14805","38135",49.94,"LFN",34.62
"14806","38136",42.94,"LFN",40.1
"14807","38137",34.82,"LFN",40.82
"14808","38138",51.65,"LUD",27.26
"14809","38139",45.88,"LUD",35.59
"14810","38140",45.96,"LUG",17.46
"14811","38141",52.28,"LUD",34.89
"14812","38144",49.76,"LFN",41.44
"14813","38145",40.54,"LFN",32.26
"14814","38146",46.69,"LFN",38.83
"14815","38147",49.68,"LFN",35.64
"14816","38148",48.58,"LFN",38.84
"14817","38149",47.7,"LFN",30.9
"14818","38150",52.03,"LUD",27.99
"14819","38151",57.72,"LFN",28.52
"14820","38152",50.69,"LFN",43.67
"14821","38153",45.83,"LUG",15.53
"14822","38154",48.97,"LUG",29.17
"14823","38155",51.88,"LFN",30.82
"14824","38156",53.89,"LFN",41.36
"14825","38157",42.97,"LFN",32.27
"14826","38158",50.93,"LUG",23.31
"14827","38159",40.24,"LFN",40.96
"14828","38160",41.24,"LFN",34.93
"14829","38161",42.53,"LFN",35.75
"14830","38162",45.36,"LFN",39.81
"14831","38163",46.22,"LUD",19.84
"14832","38165",54.35,"LFN",39.34
"14833","38166",42.32,"LUG",25.91
"14834","38167",46.67,"LFN",46.23
"14835","38169",58.87,"LFN",28.16
"14836","38170",48.47,"LUD",25.7
"14837","38171",41.39,"LUD",24.46
"14838","38172",47.02,"LFN",30.75
"14839","38173",47.91,"LUG",22.22
"14840","38174",50.36,"LUD",29.8
"14841","38175",56.72,"LFN",28.81
"14842","38176",44.24,"LFN",33.13
"14843","38177",47.76,"LUD",26.09
"14844","38179",50.62,"LUG",21.6
"14845","38180",41.97,"LFN",33.41
"14846","38181",53.48,"LUD",24.48
"14847","38182",46.83,"LUG",26.69
"14848","38183",51.28,"LFN",28.38
"14849","38184",52.85,"LFN",36.25
"14850","38185",55.5,"LUG",15.7
"14851","38186",36.52,"LUD",24.19
"14852","38187",49.79,"LFN",29.39
"14853","38188",38.82,"LUD",14.51
"14854","38189",51.56,"LFN",39.31
"14855","38190",51.56,"LFN",44.89
"14856","38191",51.94,"LUD",25.34
"14857","38192",46.76,"LUD",22.54
"14858","38193",60.77,"LFN",33
"14859","38194",54.94,"LFN",31.82
"14860","38195",52.99,"LFN",35.09
"14861","38197",51.46,"LFN",43.18
"14862","38198",41.59,"LFN",31.6
"14863","38199",40.45,"LFN",31.52
"14864","38200",47.43,"LUG",27.36
"14865","38203",29.39,"LUD",30.81
"14866","38204",42.36,"LUD",20.72
"14867","38205",45.61,"LUG",14.68
"14868","38206",47.97,"LUG",22.73
"14869","38207",38.26,"LUD",18.18
"14870","38208",40.15,"LUG",29.11
"14871","38209",46.37,"LFN",31.11
"14872","38210",54.12,"LFN",36.36
"14873","38211",50.2,"LFN",49.17
"14874","38212",60.54,"LFN",41.9
"14875","38213",45.75,"LUD",27.93
"14876","38214",49.59,"LUD",17.85
"14877","38215",48.13,"LFN",35.7
"14878","38216",24.24,"LUG",14.29
"14879","38217",45.57,"LFN",30.23
"14880","38218",49.71,"LFN",36.14
"14881","38219",50.83,"LFN",30.14
"14882","38221",45.61,"LFN",35.59
"14883","38222",48.75,"LFN",29.15
"14884","38223",48.91,"LUD",27.13
"14885","38224",36.56,"LUD",26.32
"14886","38225",51.9,"LUD",14.97
"14887","38226",40.18,"LUD",18.22
"14888","38228",49.62,"LFN",35.08
"14889","38229",46.67,"LUD",14.06
"14890","38230",44.57,"LUD",26.63
"14891","38231",35.47,"LUD",33.43
"14892","38232",45.51,"LFN",36.95
"14893","38235",34.65,"LFN",31.88
"14894","38236",53.87,"LFN",27.45
"14895","38237",51.27,"LUG",23.08
"14896","38238",46.04,"LFN",42.39
"14897","38239",54.76,"LFN",27.61
"14898","38240",46.58,"LFN",38.38
"14899","38241",31.43,"LFN",39.13
"14900","38242",47.76,"LUD",27.17
"14901","38243",23.15,"LUD",20.86
"14902","38244",50.67,"LFN",38.25
"14903","38245",45.12,"LFN",37.93
"14904","38246",42.36,"LFN",41.65
"14905","38247",60.41,"LFN",43.03
"14906","38248",48.9,"LUG",16.18
"14907","38249",43.48,"LUD",16.77
"14908","38250",40.66,"LFN",29.33
"14909","38252",37.41,"LUD",19.28
"14910","38253",65.81,"LUD",30.06
"14911","38254",54.78,"LFN",43.65
"14912","38255",35.79,"LUD",21.67
"14913","38256",46.98,"LFN",29.38
"14914","38257",43.66,"LFN",41.85
"14915","38258",38,"LUG",10.17
"14916","38259",48.05,"LFN",35.48
"14917","38260",45.52,"LFN",36.87
"14918","38261",54.91,"LFN",33.3
"14919","38262",54.65,"LFN",31.54
"14920","38263",45.73,"LFN",29.8
"14921","38264",52.79,"LUG",25.56
"14922","38265",51.99,"LFN",34.32
"14923","38266",53.13,"LUG",22.67
"14924","38267",52.61,"LUD",33.33
"14925","38268",40.1,"LFN",25.86
"14926","38269",57.6,"LFN",29.08
"14927","38270",45.17,"LUD",18.87
"14928","38271",42.6,"LFN",33.51
"14929","38272",46.89,"LFN",34.42
"14930","38273",43.33,"LUG",22.07
"14931","38274",50.4,"LFN",35.16
"14932","38275",48.95,"LFN",35.19
"14933","38276",48.79,"LUD",29.32
"14934","38277",52.26,"LFN",39.67
"14935","38278",47.71,"LFN",29.67
"14936","38279",46.34,"LFN",30.26
"14937","38280",43.27,"LUG",17.16
"14938","38281",53.94,"LUD",24.57
"14939","38282",43.23,"LFN",40.46
"14940","38283",45.08,"LUG",22.22
"14941","38284",39.03,"LFN",35.71
"14942","38285",46.25,"LUG",7.14
"14943","38286",59.46,"LFN",69.23
"14944","38287",50.49,"LFN",31.93
"14945","38288",50.87,"LFN",37.67
"14946","38289",42.91,"LUG",18.24
"14947","38290",42.44,"LFN",46.65
"14948","38291",45.47,"LUD",36.19
"14949","38292",49.01,"LFN",33.33
"14950","38293",46.95,"LFN",34.73
"14951","38294",42.44,"LFN",38.04
"14952","38295",44.64,"LFN",39.2
"14953","38296",41.18,"LUD",29.07
"14954","38297",47.2,"LFN",42.96
"14955","38298",61.43,"LFN",33.47
"14956","38299",49.01,"LUG",26.8
"14957","38300",47.2,"LUD",27.03
"14958","38301",25.4,"LVEG",15.91
"14959","38302",38.06,"LUG",17.58
"14960","38303",42.98,"LFN",32.28
"14961","38304",48.43,"LFN",29.53
"14962","38305",46.32,"LUD",28.6
"14963","38306",50.79,"LUG",25
"14964","38307",45.31,"LFN",35.06
"14965","38308",33.14,"LFN",36.04
"14966","38309",40.95,"LUG",14.8
"14967","38310",46.58,"LFN",36.38
"14968","38311",50.17,"LFN",36.19
"14969","38312",49.91,"LUG",21.13
"14970","38313",42.97,"LUD",26.47
"14971","38314",52.6,"LFN",28.38
"14972","38315",50.72,"LUD",28.07
"14973","38316",67.63,"LFN",40.15
"14974","38317",62.39,"LFN",31.86
"14975","38318",62.53,"LFN",32.14
"14976","38319",53.2,"LUG",20.6
"14977","38320",54.61,"LFN",42.29
"14978","38321",41.1,"LUD",21.05
"14979","38322",34.44,"LUD",18.18
"14980","38323",46.77,"LFN",39.15
"14981","38324",46.98,"LFN",38.1
"14982","38325",40.34,"LUG",18.85
"14983","38326",45.29,"LFN",27.86
"14984","38328",40.75,"LUG",16.9
"14985","38329",48.1,"LUG",28.21
"14986","38330",51.14,"LFN",46.34
"14987","38331",46.12,"LUG",25.94
"14988","38332",52.66,"LUG",25.36
"14989","38333",43.48,"LUD",21.08
"14990","38334",46.63,"LUG",20.47
"14991","38335",44.79,"LFN",31.73
"14992","38336",47.26,"LFN",33.19
"14993","38337",57.84,"LUG",26.52
"14994","38338",52.91,"LFN",41.03
"14995","38339",46.18,"LFN",39.01
"14996","38340",49.48,"LUD",25.58
"14997","38341",42.28,"LFN",41.87
"14998","38342",48.13,"LFN",31.78
"14999","38343",49.92,"LFN",33.71
"15000","38344",54.65,"LFN",30.02
"15001","38345",54.36,"LFN",41.41
"15002","38346",45.88,"LUD",30.61
"15003","38347",45.39,"LUD",20.09
"15004","38348",48.71,"LUD",32.17
"15005","38349",46.34,"LFN",41.57
"15006","38350",42.79,"LUG",24.1
"15007","38351",48.64,"LFN",39.6
"15008","38352",48.98,"LUD",28.15
"15009","38353",52.08,"LFN",41.56
"15010","38354",42.48,"LFN",35.67
"15011","38355",40,"LUG",11.94
"15012","38356",45.33,"LUG",22.52
"15013","38357",52.14,"LFN",36.92
"15014","38358",47.09,"LUD",30.12
"15015","38359",46.69,"LUD",22.77
"15016","38360",45.4,"LFN",36.31
"15017","38361",42.67,"LUD",17.07
"15018","38362",43.33,"LUD",26.62
"15019","38363",54.02,"LFN",35.69
"15020","38364",49.33,"LFN",33.15
"15021","38365",49.75,"LFN",41.22
"15022","38366",40.15,"LUD",20.53
"15023","38367",47.42,"LVEG",10.51
"15024","38368",40.79,"LUD",24.15
"15025","38369",42.56,"LFN",38.5
"15026","38370",44.05,"LUD",27.97
"15027","38372",51.56,"LFN",36.44
"15028","38373",40.41,"LFN",30.84
"15029","38374",52.9,"LFN",38.82
"15030","38375",60,"LUG",20.41
"15031","38376",47.37,"LFN",35.67
"15032","38377",49.66,"LFN",41.54
"15033","38378",56.5,"LFN",35.5
"15034","38379",40,"LUD",32.17
"15035","38380",49.75,"LFN",45.74
"15036","38381",49.62,"LFN",38.02
"15037","38382",51.72,"LUG",19.17
"15038","38383",46.3,"LUD",19.37
"15039","38384",46.3,"LUD",26.61
"15040","38386",52.28,"LFN",33.38
"15041","38387",44.99,"LUD",22.44
"15042","38388",53.96,"LFN",35.37
"15043","38389",49.28,"LFN",34.18
"15044","38390",52.88,"LFN",39.46
"15045","38391",34,"LUD",22.66
"15046","38392",42.57,"LFN",30.16
"15047","38393",53.69,"LFN",28.57
"15048","38394",52.6,"LFN",32.78
"15049","38395",49.08,"LVEG",14.07
"15050","38396",46.35,"LFN",25.68
"15051","38397",45.04,"LUD",16.27
"15052","38398",54.61,"LFN",35.36
"15053","38399",48.26,"LFN",33.53
"15054","38400",48.56,"LUG",21.52
"15055","38401",50.79,"LFN",39.88
"15056","38402",47.38,"LUG",21.89
"15057","38403",45.83,"LUG",23.65
"15058","38404",38.42,"LUD",21.49
"15059","38405",44.26,"LFN",29.05
"15060","38406",52.29,"LFN",40
"15061","38407",42.44,"LUG",23.28
"15062","38408",48.16,"LUD",31.64
"15063","38409",57.31,"LFN",42.24
"15064","38410",49.52,"LFN",33.26
"15065","38412",52.05,"LFN",29.85
"15066","38413",50,"LFN",29.83
"15067","38414",48,"LUD",23.08
"15068","38415",41.6,"LFN",28.57
"15069","38416",51.16,"LFN",28.48
"15070","38417",42.61,"LFN",28.87
"15071","38418",45.51,"LUG",20.24
"15072","38419",31.97,"LUD",17
"15073","38420",49.56,"LFN",32.71
"15074","38421",60.15,"LUG",23.89
"15075","38422",42.12,"LUG",17.3
"15076","38423",58.89,"LUG",19.12
"15077","38424",36.43,"LUD",33.75
"15078","38425",56.36,"LFN",37.08
"15079","38426",45.7,"LFN",32.89
"15080","38427",42.86,"LUD",16.38
"15081","38428",60.61,"LUD",12
"15082","38429",45.18,"LUG",11.86
"15083","38430",52,"LUD",20.34
"15084","38431",44.22,"LUD",16.06
"15085","38432",44.99,"LUG",23.24
"15086","38433",44.99,"LUD",13.15
"15087","38434",57.49,"LFN",29.63
"15088","38435",44.54,"LUG",13.26
"15089","38436",47.77,"LFN",28.43
"15090","38437",62.83,"LFN",34.02
"15091","38438",39.25,"LUD",16.67
"15092","38439",54.62,"LFN",27.52
"15093","38440",43.33,"LUD",20.51
"15094","38442",46.67,"LUD",16.56
"15095","38443",45.2,"LUG",25.6
"15096","38444",57.03,"LFN",41.82
"15097","38445",45.74,"LFN",32.87
"15098","38446",43.32,"LUD",22.73
"15099","38448",50.43,"LFN",35.73
"15100","38449",53.71,"LFN",36.53
"15101","38450",46.18,"LFN",35.33
"15102","38451",48.55,"LFN",43.8
"15103","38452",43.85,"LFN",35.63
"15104","38453",46.33,"LFN",31.6
"15105","38454",51.45,"LFN",35.17
"15106","38455",51.42,"LFN",35.14
"15107","38456",44,"LUG",12.93
"15108","38457",54.89,"LUD",29.03
"15109","38458",48.43,"LFN",47.51
"15110","38459",41.07,"LFN",40.87
"15111","38460",45.38,"LUD",31.58
"15112","38462",48.7,"LUD",20.21
"15113","38463",49.29,"LFN",31.86
"15114","38464",49.83,"LFN",42.72
"15115","38465",56.83,"LFN",36.57
"15116","38466",47.55,"LUG",19.6
"15117","38467",53.2,"LFN",39.82
"15118","38468",53.3,"LFN",34.66
"15119","38469",45.87,"LFN",29.82
"15120","38470",46.65,"LFN",28.89
"15121","38471",39.24,"LUG",12.11
"15122","38472",38.37,"LUG",11.43
"15123","38473",47.82,"LFN",35.26
"15124","38474",51.08,"LUG",27.19
"15125","38475",50.83,"LFN",43.52
"15126","38476",42.48,"LFN",45.65
"15127","38478",56.34,"LFN",31.37
"15128","38479",51.27,"LUD",34.62
"15129","38480",50.24,"LFN",42.82
"15130","38481",46.18,"LFN",42.94
"15131","38483",49.51,"LFN",38.18
"15132","38484",39.6,"LFN",35.44
"15133","38485",52.15,"LUG",26.09
"15134","38486",41.35,"LUG",20.76
"15135","38487",46.13,"LUD",25.09
"15136","38488",48.27,"LUD",29.39
"15137","38489",32.41,"LUG",17.39
"15138","38490",48.78,"LFN",34.64
"15139","38492",49.48,"LUG",16.17
"15140","38494",54,"LFN",43.3
"15141","38495",52.76,"LFN",33.01
"15142","38496",48.6,"LFN",41.01
"15143","38497",40.82,"LUD",19.23
"15144","38498",45.62,"LFN",37.07
"15145","38499",57.49,"LFN",32.74
"15146","38500",50.66,"LFN",37.56
"15147","38501",54.28,"LFN",33.8
"15148","38503",42.35,"LUG",21.19
"15149","38504",41.4,"LFN",26.15
"15150","38505",41.71,"LUD",30.53
"15151","38507",54.14,"LFN",39.41
"15152","38508",42.74,"LFN",33.99
"15153","38509",56.96,"LFN",31.65
"15154","38511",50.3,"LUG",22.32
"15155","38512",48.15,"LFN",31.71
"15156","38513",40.54,"LUD",14.56
"15157","38514",44.67,"LFN",31.07
"15158","38515",49.53,"LFN",39.62
"15159","38516",45.75,"LUD",13.18
"15160","38517",55.52,"LFN",29.48
"15161","38518",49.1,"LUD",22.86
"15162","38519",50.1,"LFN",37.77
"15163","38520",52.71,"LFN",39.04
"15164","38521",28.13,"LUG",13.33
"15165","38522",54.25,"LUG",19.15
"15166","38523",47.53,"LFN",39.15
"15167","38524",51.92,"LFN",31.84
"15168","38525",44.63,"LFN",50.61
"15169","38526",38.36,"LFN",27.23
"15170","38527",55.5,"LUD",21.08
"15171","38528",47.49,"LFN",29.01
"15172","38529",49.5,"LUD",24.56
"15173","38530",48.88,"LFN",33.03
"15174","38531",53.22,"LFN",36.61
"15175","38532",48.2,"LFN",41.7
"15176","38533",37.75,"LUG",15.3
"15177","38534",65.57,"LUD",28.46
"15178","38535",47.87,"LUD",27.66
"15179","38536",46.15,"LFN",37.16
"15180","38537",53.79,"LFN",34.39
"15181","38538",48.49,"LUG",24.38
"15182","38539",43.69,"LFN",41.56
"15183","38540",46.25,"LFN",29.4
"15184","38541",52.03,"LFN",40.94
"15185","38542",48.62,"LFN",40.82
"15186","38543",55.77,"LFN",41.75
"15187","38544",52.98,"LUD",21.72
"15188","38545",53.23,"LFN",32.88
"15189","38546",46.34,"LFN",43.67
"15190","38547",58.11,"LFN",27.93
"15191","38548",50.25,"LUD",17.77
"15192","38549",45,"LUG",23.81
"15193","38550",40.54,"LUG",16.67
"15194","38551",54.76,"LUG",5.88
"15195","38552",38.7,"LFN",25.13
"15196","38553",63.35,"LFN",29.73
"15197","38554",46.5,"LFN",33.83
"15198","38555",49.02,"LFN",38.71
"15199","38556",49.18,"LFN",40.41
"15200","38557",53.56,"LFN",42.48
"15201","38558",47.17,"LFN",31.85
"15202","38559",54.22,"LFN",32.55
"15203","38560",52.62,"LFN",29.02
"15204","38561",53,"LFN",33.87
"15205","38562",57.73,"LFN",33.37
"15206","38563",54.13,"LUD",20.32
"15207","38564",50.54,"LUD",26.14
"15208","38565",46.63,"LUD",23.01
"15209","38566",45.66,"LUG",21.76
"15210","38567",51.18,"LUD",23.32
"15211","39001",47.03,"LFN",44.34
"15212","39002",47.62,"LFN",25
"15213","39003",30,"LUD",23.08
"15214","39004",48.08,"LUD",14.81
"15215","39006",41.4,"LUG",23.66
"15216","39007",51.59,"LFN",38.98
"15217","39008",41.04,"LFN",30.94
"15218","39009",51.4,"LFN",26.9
"15219","39010",30.49,"LUD",23.64
"15220","39011",39.18,"LFN",39.89
"15221","39013",46.1,"LUG",22.43
"15222","39014",38.46,"LFN",36.73
"15223","39015",43,"LUD",20
"15224","39016",53.3,"LFN",33.96
"15225","39017",46.94,"LUD",26.67
"15226","39018",56.42,"LFN",32.52
"15227","39019",36.65,"LFN",38.98
"15228","39020",36.47,"LUD",20.75
"15229","39021",48.18,"LUG",23.08
"15230","39022",46.39,"LFN",45.76
"15231","39023",37.4,"LFN",39.24
"15232","39024",33.33,"LUG",27.73
"15233","39025",45.12,"LFN",33.93
"15234","39026",34.68,"LFN",36.25
"15235","39027",35.9,"LFN",30.85
"15236","39028",44.62,"LFN",30
"15237","39029",35.47,"LFN",41.46
"15238","39030",39.76,"LFN",31.86
"15239","39031",46.91,"LFN",41.03
"15240","39032",44.3,"LUD",22.73
"15241","39034",44.09,"LFN",48.28
"15242","39035",41.81,"LFN",37.01
"15243","39036",50,"LFN",40
"15244","39037",35.46,"LFN",34.83
"15245","39038",39.67,"LFN",36.11
"15246","39039",47.27,"LFN",30.95
"15247","39040",34.25,"LFN",35.96
"15248","39041",44.09,"LUD",18.37
"15249","39042",38.52,"LFN",31.7
"15250","39043",49.81,"LFN",37.89
"15251","39045",35,"LFN",29.73
"15252","39046",35.21,"LUG",20.45
"15253","39047",53.04,"LUD",22.99
"15254","39048",40.78,"LFN",35.29
"15255","39049",43.3,"LFN",31.37
"15256","39050",30.77,"LUD",18.63
"15257","39051",38.52,"LFN",31.95
"15258","39052",42.86,"LUD",20.59
"15259","39053",40.77,"LFN",38.03
"15260","39054",34.38,"LUG",14.63
"15261","39055",29.41,"LUD",0
"15262","39056",48.52,"LFN",34.05
"15263","39057",35.56,"LFN",30.91
"15264","39058",32.79,"LUD",27.85
"15265","39059",60.2,"LFN",26.08
"15266","39060",55.32,"LFN",57.89
"15267","39061",33.33,"LFN",30.51
"15268","39062",43.48,"LUG",15.38
"15269","39063",51,"LFN",29.47
"15270","39064",35.29,"LFN",38.1
"15271","39065",43.84,"LUD",16.67
"15272","39066",35,"LUD",29.89
"15273","39068",45.53,"LUG",24.22
"15274","39069",58,"LFN",41.03
"15275","39070",41.38,"LFN",48
"15276","39072",41.42,"LUD",25.37
"15277","39073",36.64,"LFN",25
"15278","39074",38.95,"LFN",29.41
"15279","39075",34.32,"LFN",36.19
"15280","39076",31.21,"LFN",44.9
"15281","39077",37.5,"LUD",31.58
"15282","39078",42.57,"LFN",33.44
"15283","39079",32.89,"LUG",22.58
"15284","39080",11.63,"LFN",29.73
"15285","39081",37.87,"LUG",23.27
"15286","39083",41.56,"LFN",39.23
"15287","39084",39.09,"LUD",13.85
"15288","39085",39.73,"LUD",18.6
"15289","39086",45.32,"LFN",44.66
"15290","39088",47.59,"LUG",30.52
"15291","39089",46.3,"LFN",40.74
"15292","39090",50.4,"LUG",26.67
"15293","39091",30.14,"LFN",34
"15294","39092",40.27,"LFN",39.29
"15295","39093",48.18,"LFN",34.64
"15296","39094",29.31,"LUG",20.51
"15297","39095",31.73,"LUG",9.38
"15298","39096",45.59,"LFN",47.14
"15299","39097",50.75,"LFN",29.77
"15300","39099",41.23,"LFN",32.43
"15301","39100",46.39,"LFN",42
"15302","39101",45.51,"LFN",30.47
"15303","39102",48.54,"LFN",36.14
"15304","39103",40,"LUG",25.33
"15305","39104",48.72,"LFN",30.36
"15306","39105",43.17,"LUG",25.77
"15307","39106",42.65,"LFN",46.36
"15308","39107",33.98,"LFN",38.1
